run,config,image,length,depth,kind,band
B_cldice_s1,B_cldice,19,7,3.162,severs,Q1_dimmest
B_cldice_s1,B_cldice,19,1,1.0,intact,Q1_dimmest
B_cldice_s1,B_cldice,19,4,3.606,intact,Q1_dimmest
B_cldice_s1,B_cldice,19,1,1.0,intact,Q2
B_cldice_s1,B_cldice,19,5,2.236,intact,Q1_dimmest
B_cldice_s1,B_cldice,19,10,9.487,intact,Q1_dimmest
B_cldice_s1,B_cldice,19,36,8.944,severs,Q1_dimmest
B_cldice_s1,B_cldice,19,1,1.0,intact,Q1_dimmest
B_cldice_s1,B_cldice,19,3,1.0,intact,Q1_dimmest
B_cldice_s1,B_cldice,19,12,7.071,intact,Q1_dimmest
B_cldice_s1,B_cldice,19,3,1.0,intact,Q1_dimmest
B_cldice_s1,B_cldice,19,10,5.657,intact,Q1_dimmest
B_cldice_s1,B_cldice,19,1,1.0,intact,Q2
B_cldice_s1,B_cldice,19,1,1.0,intact,Q1_dimmest
B_cldice_s1,B_cldice,19,1,1.0,intact,Q1_dimmest
B_cldice_s1,B_cldice,19,5,1.0,intact,Q1_dimmest
B_cldice_s1,B_cldice,19,3,2.0,severs,Q1_dimmest
B_cldice_s1,B_cldice,19,2,1.0,intact,Q1_dimmest
B_cldice_s1,B_cldice,19,2,1.0,intact,Q1_dimmest
B_cldice_s1,B_cldice,19,4,2.0,intact,Q1_dimmest
B_cldice_s1,B_cldice,19,1,1.0,intact,Q1_dimmest
B_cldice_s1,B_cldice,19,1,1.0,intact,Q2
B_cldice_s1,B_cldice,19,20,9.22,severs,Q1_dimmest
B_cldice_s1,B_cldice,19,2,2.0,intact,Q1_dimmest
B_cldice_s1,B_cldice,19,1,1.0,intact,Q1_dimmest
B_cldice_s1,B_cldice,19,1,1.0,intact,Q1_dimmest
B_cldice_s1,B_cldice,19,3,1.0,intact,Q1_dimmest
B_cldice_s1,B_cldice,19,1,1.0,intact,Q2
B_cldice_s1,B_cldice,19,6,6.325,intact,Q1_dimmest
B_cldice_s1,B_cldice,19,1,1.0,intact,Q2
B_cldice_s1,B_cldice,19,12,7.0,intact,Q1_dimmest
B_cldice_s1,B_cldice,19,1,1.0,intact,Q1_dimmest
B_cldice_s1,B_cldice,19,1,1.0,intact,Q1_dimmest
B_cldice_s1,B_cldice,19,2,1.0,intact,Q1_dimmest
B_cldice_s1,B_cldice,19,2,1.0,intact,Q1_dimmest
B_cldice_s1,B_cldice,19,11,11.314,intact,Q1_dimmest
B_cldice_s1,B_cldice,19,1,1.0,intact,Q2
B_cldice_s1,B_cldice,19,1,1.0,intact,Q1_dimmest
B_cldice_s1,B_cldice,19,1,1.0,intact,Q1_dimmest
B_cldice_s1,B_cldice,19,1,1.0,intact,Q1_dimmest
B_cldice_s1,B_cldice,19,10,8.944,intact,Q1_dimmest
B_cldice_s1,B_cldice,19,2,1.0,intact,Q1_dimmest
B_cldice_s1,B_cldice,19,1,1.0,intact,Q2
B_cldice_s1,B_cldice,19,1,1.0,intact,Q1_dimmest
B_cldice_s1,B_cldice,19,1,1.0,intact,Q1_dimmest
B_cldice_s1,B_cldice,19,2,1.0,intact,Q1_dimmest
B_cldice_s1,B_cldice,19,1,1.0,intact,Q1_dimmest
B_cldice_s1,B_cldice,20,1,1.414,intact,Q1_dimmest
B_cldice_s1,B_cldice,20,1,1.0,intact,Q1_dimmest
B_cldice_s1,B_cldice,20,1,1.0,intact,Q1_dimmest
B_cldice_s1,B_cldice,20,7,1.0,intact,Q1_dimmest
B_cldice_s1,B_cldice,20,7,1.0,intact,Q1_dimmest
B_cldice_s1,B_cldice,20,1,1.0,intact,Q1_dimmest
B_cldice_s1,B_cldice,20,1,1.0,intact,Q2
B_cldice_s1,B_cldice,20,2,1.0,intact,Q1_dimmest
B_cldice_s1,B_cldice,20,1,1.0,intact,Q1_dimmest
B_cldice_s1,B_cldice,20,1,1.0,intact,Q1_dimmest
B_cldice_s1,B_cldice,20,2,1.0,intact,Q1_dimmest
B_cldice_s1,B_cldice,20,3,1.0,intact,Q1_dimmest
B_cldice_s1,B_cldice,20,8,1.414,intact,Q1_dimmest
B_cldice_s1,B_cldice,20,3,1.0,intact,Q2
B_cldice_s1,B_cldice,20,4,1.414,intact,Q1_dimmest
B_cldice_s1,B_cldice,20,6,2.236,intact,Q1_dimmest
B_cldice_s1,B_cldice,20,2,1.0,intact,Q1_dimmest
B_cldice_s1,B_cldice,20,1,1.0,intact,Q1_dimmest
B_cldice_s1,B_cldice,20,1,1.0,intact,Q2
B_cldice_s1,B_cldice,20,3,1.0,severs,Q1_dimmest
B_cldice_s1,B_cldice,20,1,1.0,intact,Q1_dimmest
B_cldice_s1,B_cldice,20,1,1.0,intact,Q2
B_cldice_s1,B_cldice,20,1,1.0,intact,Q1_dimmest
B_cldice_s1,B_cldice,20,6,1.414,intact,Q1_dimmest
B_cldice_s1,B_cldice,20,7,2.236,severs,Q1_dimmest
B_cldice_s1,B_cldice,20,1,1.0,intact,Q1_dimmest
B_cldice_s1,B_cldice,20,1,1.0,intact,Q2
B_cldice_s1,B_cldice,20,19,6.325,intact,Q1_dimmest
B_cldice_s1,B_cldice,20,5,1.0,intact,Q1_dimmest
B_cldice_s1,B_cldice,20,3,1.0,intact,Q1_dimmest
B_cldice_s1,B_cldice,20,1,1.0,intact,Q2
B_cldice_s1,B_cldice,20,4,1.0,intact,Q1_dimmest
B_cldice_s1,B_cldice,20,1,1.0,intact,Q1_dimmest
B_cldice_s1,B_cldice,20,1,1.0,intact,Q1_dimmest
B_cldice_s1,B_cldice,20,4,1.414,intact,Q1_dimmest
B_cldice_s1,B_cldice,20,10,9.899,intact,Q1_dimmest
B_cldice_s1,B_cldice,20,2,1.0,intact,Q1_dimmest
B_cldice_s1,B_cldice,20,7,1.414,intact,Q1_dimmest
B_cldice_s1,B_cldice,20,2,1.0,intact,Q1_dimmest
B_cldice_s1,B_cldice,20,1,1.0,intact,Q1_dimmest
B_cldice_s1,B_cldice,20,4,4.123,intact,Q1_dimmest
B_cldice_s1,B_cldice,20,1,1.0,intact,Q1_dimmest
B_cldice_s1,B_cldice,20,5,1.0,intact,Q1_dimmest
B_cldice_s1,B_cldice,20,1,1.0,intact,Q1_dimmest
B_cldice_s1,B_cldice,20,4,1.0,intact,Q1_dimmest
B_cldice_s1,B_cldice,20,1,1.0,intact,Q2
B_cldice_s1,B_cldice,20,1,1.0,intact,Q1_dimmest
B_cldice_s1,B_cldice,20,9,1.414,intact,Q1_dimmest
B_cldice_s1,B_cldice,20,7,3.0,intact,Q1_dimmest
B_cldice_s1,B_cldice,20,7,2.0,intact,Q1_dimmest
B_cldice_s1,B_cldice,20,3,1.0,intact,Q1_dimmest
B_cldice_s1,B_cldice,20,2,1.0,intact,Q1_dimmest
B_cldice_s1,B_cldice,20,1,1.0,intact,Q1_dimmest
B_cldice_s1,B_cldice,20,16,4.472,intact,Q1_dimmest
B_cldice_s1,B_cldice,20,2,1.0,intact,Q1_dimmest
B_cldice_s1,B_cldice,20,5,1.0,intact,Q1_dimmest
B_cldice_s1,B_cldice,20,1,1.0,intact,Q2
B_cldice_s1,B_cldice,20,1,1.0,intact,Q1_dimmest
B_cldice_s1,B_cldice,20,6,1.0,intact,Q1_dimmest
B_cldice_s1,B_cldice,20,13,9.22,intact,Q1_dimmest
B_cldice_s1,B_cldice,20,1,1.0,intact,Q1_dimmest
B_cldice_s1,B_cldice,20,1,1.0,intact,Q1_dimmest
B_cldice_s1,B_cldice,20,1,1.0,intact,Q2
B_cldice_s1,B_cldice,20,17,9.0,severs,Q1_dimmest
B_cldice_s1,B_cldice,20,1,1.0,intact,Q1_dimmest
B_cldice_s1,B_cldice,20,1,1.0,intact,Q1_dimmest
B_cldice_s1,B_cldice,20,1,1.0,intact,Q2
B_cldice_s1,B_cldice,20,1,1.0,intact,Q1_dimmest
B_cldice_s1,B_cldice,20,1,1.0,intact,Q2
B_cldice_s1,B_cldice,20,2,2.0,intact,Q1_dimmest
B_cldice_s1,B_cldice,20,1,1.0,intact,Q1_dimmest
B_cldice_s1,B_cldice,20,1,1.0,intact,Q1_dimmest
B_cldice_s1,B_cldice,20,13,2.0,intact,Q1_dimmest
B_cldice_s1,B_cldice,20,2,1.0,intact,Q1_dimmest
B_cldice_s1,B_cldice,20,1,1.0,intact,Q1_dimmest
B_cldice_s1,B_cldice,20,15,3.0,severs,Q1_dimmest
B_cldice_s1,B_cldice,20,4,1.0,intact,Q1_dimmest
B_cldice_s1,B_cldice,20,1,1.0,intact,Q1_dimmest
B_cldice_s1,B_cldice,20,2,1.414,intact,Q1_dimmest
B_cldice_s1,B_cldice,20,1,1.0,intact,Q2
B_cldice_s1,B_cldice,20,3,1.0,intact,Q1_dimmest
B_cldice_s1,B_cldice,20,5,1.0,intact,Q1_dimmest
B_cldice_s1,B_cldice,20,2,1.0,intact,Q1_dimmest
B_cldice_s1,B_cldice,20,3,1.0,intact,Q1_dimmest
B_cldice_s1,B_cldice,20,2,1.0,intact,Q1_dimmest
B_cldice_s1,B_cldice,20,2,1.0,intact,Q2
B_cldice_s1,B_cldice,20,1,1.0,intact,Q1_dimmest
B_cldice_s1,B_cldice,20,28,14.765,severs,Q1_dimmest
B_cldice_s1,B_cldice,20,1,1.0,intact,Q1_dimmest
B_cldice_s1,B_cldice,20,1,1.0,intact,Q1_dimmest
B_cldice_s1,B_cldice,20,13,1.414,intact,Q1_dimmest
B_cldice_s1,B_cldice,20,12,12.166,intact,Q1_dimmest
B_cldice_s1,B_cldice,20,5,1.414,intact,Q1_dimmest
B_cldice_s1,B_cldice,20,2,1.0,intact,Q1_dimmest
B_cldice_s1,B_cldice,20,1,1.0,intact,Q1_dimmest
B_cldice_s1,B_cldice,20,3,1.0,intact,Q1_dimmest
B_cldice_s1,B_cldice,20,3,1.0,intact,Q1_dimmest
B_cldice_s1,B_cldice,20,1,1.414,intact,Q1_dimmest
B_cldice_s1,B_cldice,20,1,1.0,intact,Q1_dimmest
B_cldice_s1,B_cldice,20,2,1.0,intact,Q1_dimmest
B_cldice_s1,B_cldice,20,1,1.0,intact,Q1_dimmest
B_cldice_s1,B_cldice,20,1,1.0,intact,Q1_dimmest
B_cldice_s1,B_cldice,20,1,1.0,intact,Q1_dimmest
B_cldice_s1,B_cldice,20,1,1.0,intact,Q1_dimmest
B_cldice_s1,B_cldice,20,2,1.0,intact,Q1_dimmest
B_cldice_s1,B_cldice,20,5,1.0,intact,Q1_dimmest
B_cldice_s1,B_cldice,20,1,1.0,intact,Q1_dimmest
B_cldice_s1,B_cldice,20,15,11.045,intact,Q1_dimmest
B_cldice_s1,B_cldice,20,1,1.0,intact,Q1_dimmest
B_cldice_s1,B_cldice,20,2,1.0,intact,Q1_dimmest
B_cldice_s1,B_cldice,20,1,1.0,intact,Q1_dimmest
B_cldice_s1,B_cldice,20,1,1.0,intact,Q1_dimmest
B_cldice_s1,B_cldice,20,1,1.0,intact,Q2
B_cldice_s1,B_cldice,20,7,3.606,intact,Q3
B_cldice_s1,B_cldice,20,1,1.0,intact,Q1_dimmest
B_cldice_s1,B_cldice,20,24,9.899,severs,Q1_dimmest
B_cldice_s1,B_cldice,20,4,4.0,intact,Q1_dimmest
B_cldice_s1,B_cldice,20,2,1.414,intact,Q1_dimmest
B_cldice_s1,B_cldice,20,3,1.0,intact,Q1_dimmest
B_cldice_s1,B_cldice,20,3,1.414,intact,Q1_dimmest
B_cldice_s1,B_cldice,20,1,1.0,intact,Q1_dimmest
B_cldice_s1,B_cldice,20,2,1.414,intact,Q1_dimmest
B_cldice_s1,B_cldice,20,2,1.0,intact,Q1_dimmest
B_cldice_s1,B_cldice,20,2,1.0,intact,Q1_dimmest
B_cldice_s1,B_cldice,20,1,1.0,intact,Q1_dimmest
B_cldice_s1,B_cldice,20,4,1.0,intact,Q1_dimmest
B_cldice_s1,B_cldice,20,1,1.0,intact,Q1_dimmest
B_cldice_s1,B_cldice,20,1,1.0,intact,Q1_dimmest
B_cldice_s1,B_cldice,20,1,1.0,intact,Q1_dimmest
B_cldice_s1,B_cldice,20,4,2.828,intact,Q1_dimmest
B_cldice_s1,B_cldice,20,20,10.0,severs,Q1_dimmest
B_cldice_s1,B_cldice,20,5,1.0,intact,Q1_dimmest
B_cldice_s1,B_cldice,20,1,1.0,intact,Q1_dimmest
B_cldice_s1,B_cldice,20,1,1.0,intact,Q1_dimmest
B_cldice_s1,B_cldice,20,5,1.0,intact,Q1_dimmest
B_cldice_s1,B_cldice,20,1,1.0,intact,Q2
B_cldice_s1,B_cldice,20,1,1.0,intact,Q2
B_cldice_s1,B_cldice,20,4,1.0,intact,Q1_dimmest
B_cldice_s1,B_cldice,20,1,1.0,intact,Q1_dimmest
B_cldice_s1,B_cldice,20,1,1.0,intact,Q1_dimmest
B_cldice_s1,B_cldice,20,1,1.0,intact,Q1_dimmest
B_cldice_s1,B_cldice,20,8,4.472,severs,Q1_dimmest
B_cldice_s1,B_cldice,20,1,1.0,intact,Q2
B_cldice_s1,B_cldice,20,3,3.162,intact,Q2
B_cldice_s1,B_cldice,20,1,1.0,intact,Q1_dimmest
B_cldice_s1,B_cldice,20,1,1.0,intact,Q1_dimmest
B_cldice_s1,B_cldice,20,2,1.0,intact,Q1_dimmest
B_cldice_s1,B_cldice,20,15,11.045,intact,Q1_dimmest
B_cldice_s1,B_cldice,20,7,1.0,intact,Q1_dimmest
B_cldice_s1,B_cldice,20,2,1.0,severs,Q1_dimmest
B_cldice_s1,B_cldice,20,1,1.0,intact,Q1_dimmest
B_cldice_s1,B_cldice,20,2,1.0,intact,Q1_dimmest
B_cldice_s1,B_cldice,20,8,4.123,severs,Q1_dimmest
B_cldice_s1,B_cldice,20,2,1.0,intact,Q1_dimmest
B_cldice_s1,B_cldice,20,2,1.0,intact,Q1_dimmest
B_cldice_s1,B_cldice,20,18,7.81,severs,Q1_dimmest
B_cldice_s1,B_cldice,20,4,2.0,severs,Q1_dimmest
B_cldice_s1,B_cldice,20,1,1.0,intact,Q1_dimmest
B_cldice_s1,B_cldice,20,2,1.0,intact,Q1_dimmest
B_cldice_s1,B_cldice,20,1,1.0,intact,Q1_dimmest
B_cldice_s1,B_cldice,20,1,1.0,intact,Q1_dimmest
B_cldice_s1,B_cldice,20,7,2.828,severs,Q1_dimmest
B_cldice_s1,B_cldice,20,10,3.162,intact,Q3
B_cldice_s1,B_cldice,20,16,6.708,intact,Q2
B_cldice_s1,B_cldice,20,2,1.0,intact,Q1_dimmest
B_cldice_s1,B_cldice,20,1,1.0,intact,Q1_dimmest
B_cldice_s1,B_cldice,20,14,6.0,severs,Q1_dimmest
B_cldice_s1,B_cldice,20,1,1.0,intact,Q1_dimmest
B_cldice_s1,B_cldice,20,3,1.0,intact,Q1_dimmest
B_cldice_s1,B_cldice,20,1,1.0,intact,Q1_dimmest
B_cldice_s1,B_cldice,20,7,1.0,intact,Q1_dimmest
B_cldice_s1,B_cldice,20,24,11.18,severs,Q1_dimmest
B_cldice_s1,B_cldice,20,1,1.0,intact,Q1_dimmest
B_cldice_s1,B_cldice,20,3,1.0,intact,Q1_dimmest
B_cldice_s1,B_cldice,20,8,5.099,intact,Q1_dimmest
B_cldice_s1,B_cldice,20,1,1.0,intact,Q1_dimmest
B_cldice_s1,B_cldice,20,2,1.0,intact,Q1_dimmest
B_cldice_s1,B_cldice,20,4,2.0,severs,Q1_dimmest
B_cldice_s1,B_cldice,20,3,1.0,intact,Q1_dimmest
B_cldice_s1,B_cldice,20,2,1.0,intact,Q1_dimmest
B_cldice_s1,B_cldice,20,1,1.0,severs,Q1_dimmest
B_cldice_s1,B_cldice,20,1,1.0,intact,Q1_dimmest
B_cldice_s1,B_cldice,20,3,2.236,intact,Q1_dimmest
B_cldice_s1,B_cldice,20,3,1.0,intact,Q1_dimmest
B_cldice_s1,B_cldice,20,2,1.0,intact,Q1_dimmest
B_cldice_s1,B_cldice,20,1,1.0,intact,Q1_dimmest
C_boundary_s1,C_boundary,01,2,1.0,intact,Q1_dimmest
C_boundary_s1,C_boundary,01,1,1.0,intact,Q1_dimmest
C_boundary_s1,C_boundary,01,1,1.0,intact,Q1_dimmest
C_boundary_s1,C_boundary,01,3,1.0,intact,Q1_dimmest
C_boundary_s1,C_boundary,01,3,1.0,intact,Q1_dimmest
C_boundary_s1,C_boundary,01,1,1.0,intact,Q2
C_boundary_s1,C_boundary,01,2,1.0,intact,Q1_dimmest
C_boundary_s1,C_boundary,01,6,4.472,intact,Q1_dimmest
C_boundary_s1,C_boundary,01,2,1.0,intact,Q1_dimmest
C_boundary_s1,C_boundary,01,2,1.0,intact,Q1_dimmest
C_boundary_s1,C_boundary,01,1,7.071,absent,Q1_dimmest
C_boundary_s1,C_boundary,01,6,1.0,severs,Q1_dimmest
C_boundary_s1,C_boundary,01,6,3.606,intact,Q1_dimmest
C_boundary_s1,C_boundary,01,2,1.0,intact,Q2
C_boundary_s1,C_boundary,01,8,3.606,severs,Q1_dimmest
C_boundary_s1,C_boundary,01,1,1.0,intact,Q2
C_boundary_s1,C_boundary,01,2,1.0,intact,Q1_dimmest
C_boundary_s1,C_boundary,01,3,1.0,intact,Q1_dimmest
C_boundary_s1,C_boundary,01,55,25.239,intact,Q1_dimmest
C_boundary_s1,C_boundary,01,13,8.602,intact,Q1_dimmest
C_boundary_s1,C_boundary,01,1,1.414,intact,Q3
C_boundary_s1,C_boundary,01,8,8.544,intact,Q1_dimmest
C_boundary_s1,C_boundary,01,4,2.236,intact,Q1_dimmest
C_boundary_s1,C_boundary,01,1,2.0,absent,Q1_dimmest
C_boundary_s1,C_boundary,01,1,1.0,intact,Q1_dimmest
C_boundary_s1,C_boundary,01,9,7.071,intact,Q2
C_boundary_s1,C_boundary,01,1,1.0,intact,Q3
C_boundary_s1,C_boundary,01,1,1.0,intact,Q1_dimmest
C_boundary_s1,C_boundary,01,2,1.0,intact,Q1_dimmest
C_boundary_s1,C_boundary,01,1,1.0,intact,Q2
C_boundary_s1,C_boundary,01,2,1.0,intact,Q1_dimmest
C_boundary_s1,C_boundary,01,2,2.0,intact,Q1_dimmest
C_boundary_s1,C_boundary,01,1,1.0,intact,Q3
C_boundary_s1,C_boundary,01,1,1.0,intact,Q1_dimmest
C_boundary_s1,C_boundary,01,12,7.0,intact,Q2
C_boundary_s1,C_boundary,01,3,1.0,intact,Q1_dimmest
C_boundary_s1,C_boundary,01,1,1.0,intact,Q2
C_boundary_s1,C_boundary,01,3,1.0,intact,Q1_dimmest
C_boundary_s1,C_boundary,01,1,1.414,intact,Q1_dimmest
C_boundary_s1,C_boundary,01,1,1.0,intact,Q1_dimmest
C_boundary_s1,C_boundary,01,2,1.0,intact,Q1_dimmest
C_boundary_s1,C_boundary,01,1,1.0,intact,Q1_dimmest
C_boundary_s1,C_boundary,01,1,1.0,intact,Q1_dimmest
C_boundary_s1,C_boundary,01,2,1.0,intact,Q1_dimmest
C_boundary_s1,C_boundary,01,1,1.0,intact,Q1_dimmest
C_boundary_s1,C_boundary,01,1,1.0,intact,Q2
C_boundary_s1,C_boundary,01,11,7.071,severs,Q1_dimmest
C_boundary_s1,C_boundary,01,1,1.0,intact,Q1_dimmest
C_boundary_s1,C_boundary,01,1,1.0,intact,Q1_dimmest
C_boundary_s1,C_boundary,01,1,1.0,intact,Q1_dimmest
C_boundary_s1,C_boundary,01,1,1.0,intact,Q1_dimmest
C_boundary_s1,C_boundary,01,4,1.0,intact,Q1_dimmest
C_boundary_s1,C_boundary,01,2,1.0,intact,Q1_dimmest
C_boundary_s1,C_boundary,01,1,1.0,intact,Q2
C_boundary_s1,C_boundary,01,6,1.414,severs,Q1_dimmest
C_boundary_s1,C_boundary,01,19,18.028,intact,Q1_dimmest
C_boundary_s1,C_boundary,01,1,1.0,intact,Q1_dimmest
C_boundary_s1,C_boundary,01,2,1.0,intact,Q4_clearest
C_boundary_s1,C_boundary,01,1,1.0,intact,Q1_dimmest
C_boundary_s1,C_boundary,01,5,5.831,intact,Q2
C_boundary_s1,C_boundary,01,1,1.0,intact,Q1_dimmest
C_boundary_s1,C_boundary,01,2,1.0,intact,Q1_dimmest
C_boundary_s1,C_boundary,01,1,1.0,intact,Q1_dimmest
C_boundary_s1,C_boundary,01,1,1.0,intact,Q1_dimmest
C_boundary_s1,C_boundary,01,15,5.657,intact,Q1_dimmest
C_boundary_s1,C_boundary,01,8,5.0,intact,Q2
C_boundary_s1,C_boundary,01,1,1.0,intact,Q1_dimmest
C_boundary_s1,C_boundary,01,14,9.0,intact,Q1_dimmest
C_boundary_s1,C_boundary,01,4,5.0,intact,Q1_dimmest
C_boundary_s1,C_boundary,01,1,1.0,intact,Q2
C_boundary_s1,C_boundary,01,2,1.0,intact,Q1_dimmest
C_boundary_s1,C_boundary,01,1,1.0,intact,Q2
C_boundary_s1,C_boundary,01,3,2.828,intact,Q1_dimmest
C_boundary_s1,C_boundary,01,1,1.0,intact,Q2
C_boundary_s1,C_boundary,01,2,1.0,intact,Q1_dimmest
C_boundary_s1,C_boundary,01,1,1.0,intact,Q3
C_boundary_s1,C_boundary,01,1,1.0,intact,Q3
C_boundary_s1,C_boundary,01,2,1.0,intact,Q1_dimmest
C_boundary_s1,C_boundary,01,13,2.236,intact,Q1_dimmest
C_boundary_s1,C_boundary,01,19,8.944,intact,Q2
C_boundary_s1,C_boundary,01,1,1.0,intact,Q2
C_boundary_s1,C_boundary,01,3,1.0,intact,Q3
C_boundary_s1,C_boundary,01,2,2.0,intact,Q2
C_boundary_s1,C_boundary,01,1,1.0,intact,Q1_dimmest
C_boundary_s1,C_boundary,01,26,14.142,intact,Q1_dimmest
C_boundary_s1,C_boundary,01,2,1.0,intact,Q1_dimmest
C_boundary_s1,C_boundary,01,3,1.414,intact,Q2
C_boundary_s1,C_boundary,01,1,1.0,intact,Q1_dimmest
C_boundary_s1,C_boundary,01,1,1.0,intact,Q2
C_boundary_s1,C_boundary,01,27,10.77,intact,Q1_dimmest
C_boundary_s1,C_boundary,01,1,1.0,intact,Q2
C_boundary_s1,C_boundary,01,4,4.243,intact,Q1_dimmest
C_boundary_s1,C_boundary,01,17,8.246,severs,Q1_dimmest
C_boundary_s1,C_boundary,01,4,1.414,intact,Q1_dimmest
C_boundary_s1,C_boundary,01,8,1.414,intact,Q1_dimmest
C_boundary_s1,C_boundary,01,1,1.0,intact,Q1_dimmest
C_boundary_s1,C_boundary,01,11,5.385,intact,Q2
C_boundary_s1,C_boundary,01,1,1.0,intact,Q2
C_boundary_s1,C_boundary,01,1,1.0,intact,Q1_dimmest
C_boundary_s1,C_boundary,01,7,6.708,intact,Q2
C_boundary_s1,C_boundary,01,3,3.162,intact,Q2
C_boundary_s1,C_boundary,01,1,1.0,intact,Q1_dimmest
C_boundary_s1,C_boundary,01,1,1.0,intact,Q2
C_boundary_s1,C_boundary,01,1,1.0,intact,Q3
C_boundary_s1,C_boundary,01,1,1.0,intact,Q1_dimmest
C_boundary_s1,C_boundary,01,1,1.0,intact,Q1_dimmest
C_boundary_s1,C_boundary,01,1,1.0,intact,Q1_dimmest
C_boundary_s1,C_boundary,01,25,15.0,intact,Q2
C_boundary_s1,C_boundary,01,1,1.0,intact,Q1_dimmest
C_boundary_s1,C_boundary,01,1,1.0,intact,Q2
C_boundary_s1,C_boundary,01,1,1.0,intact,Q1_dimmest
C_boundary_s1,C_boundary,01,2,1.0,intact,Q1_dimmest
C_boundary_s1,C_boundary,01,1,1.0,intact,Q2
C_boundary_s1,C_boundary,01,4,1.0,intact,Q1_dimmest
C_boundary_s1,C_boundary,01,1,1.0,intact,Q1_dimmest
C_boundary_s1,C_boundary,01,80,22.361,intact,Q1_dimmest
C_boundary_s1,C_boundary,01,1,1.0,intact,Q2
C_boundary_s1,C_boundary,01,1,1.0,intact,Q3
C_boundary_s1,C_boundary,01,1,1.0,intact,Q2
C_boundary_s1,C_boundary,01,8,1.0,intact,Q1_dimmest
C_boundary_s1,C_boundary,01,1,1.0,intact,Q1_dimmest
C_boundary_s1,C_boundary,01,16,9.22,intact,Q2
C_boundary_s1,C_boundary,01,4,1.0,intact,Q1_dimmest
C_boundary_s1,C_boundary,01,2,1.0,intact,Q1_dimmest
C_boundary_s1,C_boundary,01,1,1.0,intact,Q1_dimmest
C_boundary_s1,C_boundary,01,3,1.0,intact,Q2
C_boundary_s1,C_boundary,01,9,9.849,intact,Q1_dimmest
C_boundary_s1,C_boundary,01,2,1.0,intact,Q1_dimmest
C_boundary_s1,C_boundary,01,6,6.0,intact,Q1_dimmest
C_boundary_s1,C_boundary,01,11,6.0,intact,Q1_dimmest
C_boundary_s1,C_boundary,01,1,1.0,intact,Q2
C_boundary_s1,C_boundary,01,1,1.0,intact,Q1_dimmest
C_boundary_s1,C_boundary,01,21,12.806,intact,Q1_dimmest
C_boundary_s1,C_boundary,01,8,7.0,intact,Q1_dimmest
C_boundary_s1,C_boundary,01,2,1.0,intact,Q1_dimmest
C_boundary_s1,C_boundary,01,6,1.414,intact,Q1_dimmest
C_boundary_s1,C_boundary,01,1,1.0,intact,Q1_dimmest
C_boundary_s1,C_boundary,01,3,1.0,intact,Q1_dimmest
C_boundary_s1,C_boundary,01,3,1.0,intact,Q1_dimmest
C_boundary_s1,C_boundary,01,1,1.0,intact,Q1_dimmest
C_boundary_s1,C_boundary,01,3,2.0,intact,Q1_dimmest
C_boundary_s1,C_boundary,01,1,1.0,intact,Q1_dimmest
C_boundary_s1,C_boundary,01,15,4.0,severs,Q3
C_boundary_s1,C_boundary,01,3,2.0,intact,Q1_dimmest
C_boundary_s1,C_boundary,01,16,10.296,intact,Q1_dimmest
C_boundary_s1,C_boundary,01,1,1.0,intact,Q1_dimmest
C_boundary_s1,C_boundary,01,1,1.0,intact,Q2
C_boundary_s1,C_boundary,01,1,1.0,intact,Q1_dimmest
C_boundary_s1,C_boundary,01,1,1.0,intact,Q1_dimmest
C_boundary_s1,C_boundary,01,9,5.831,intact,Q1_dimmest
C_boundary_s1,C_boundary,01,1,1.0,intact,Q1_dimmest
C_boundary_s1,C_boundary,01,6,1.414,intact,Q1_dimmest
C_boundary_s1,C_boundary,01,2,1.0,intact,Q1_dimmest
C_boundary_s1,C_boundary,01,28,17.464,intact,Q1_dimmest
C_boundary_s1,C_boundary,01,1,1.0,intact,Q1_dimmest
C_boundary_s1,C_boundary,01,3,1.0,intact,Q1_dimmest
C_boundary_s1,C_boundary,01,2,1.0,intact,Q1_dimmest
C_boundary_s1,C_boundary,01,19,12.083,intact,Q1_dimmest
C_boundary_s1,C_boundary,01,1,1.0,intact,Q1_dimmest
C_boundary_s1,C_boundary,01,13,11.662,intact,Q1_dimmest
C_boundary_s1,C_boundary,01,10,5.0,severs,Q1_dimmest
C_boundary_s1,C_boundary,01,1,1.0,intact,Q1_dimmest
C_boundary_s1,C_boundary,01,6,1.0,intact,Q1_dimmest
C_boundary_s1,C_boundary,01,12,5.657,severs,Q2
C_boundary_s1,C_boundary,01,7,1.0,intact,Q1_dimmest
C_boundary_s1,C_boundary,01,19,7.0,intact,Q2
C_boundary_s1,C_boundary,01,1,1.0,intact,Q2
C_boundary_s1,C_boundary,01,2,1.0,intact,Q2
C_boundary_s1,C_boundary,01,23,12.728,intact,Q1_dimmest
C_boundary_s1,C_boundary,01,1,1.0,intact,Q1_dimmest
C_boundary_s1,C_boundary,01,1,1.0,intact,Q1_dimmest
C_boundary_s1,C_boundary,01,6,3.162,severs,Q2
C_boundary_s1,C_boundary,01,15,15.232,intact,Q1_dimmest
C_boundary_s1,C_boundary,01,3,3.0,intact,Q2
C_boundary_s1,C_boundary,01,3,1.0,intact,Q1_dimmest
C_boundary_s1,C_boundary,01,1,1.0,intact,Q3
C_boundary_s1,C_boundary,01,1,1.0,intact,Q1_dimmest
